customer_id,name,email,phone,city,state,country,signup_date,age,membership
2190,Unknown,,555.123.4567,New York,NY,USA,29-May-2024,71.0,Premium
1630,Lisa Anderson,john@email.com,000-000-0000,Unknown,NY,USA,1708540200.0,,Bronze
2977,Unknown,jane@test.com,000-000-0000,Chicago,CA,USA,1729794600.0,,Free
2983,Unknown,,INVALID,New York,NY,USA,2024-05-04,63.0,Premium
1381,James Taylor,jane@test.com,000-000-0000,Chicago,TX,USA,2024-11-29,25.0,Unknown
1344,Emma Johnson,john@email.com,N/A,San Francisco,NY,USA,12-Mar-2024,,Bronze
2171,Alice Brown,jane@test.com,N/A,Chicago,TX,USA,2024-01-18,,Free
139,Unknown,john@email.com,INVALID,Unknown,CA,USA,2024-10-07,,Free
1421,Unknown,bob@company.com,5551234567,Los Angeles,NY,USA,03/10/2024,46.0,Premium
1629,John Smith,,000-000-0000,Chicago,CA,USA,1731868200.0,,Gold
862,Bob Wilson,,(555) 123-4567,New York,Unknown,USA,,,Unknown
2952,Unknown,alice@gmail.com,555-123-4567,Unknown,CA,Unknown,2024-02-13,,Bronze
2640,Bob Wilson,,(555) 123-4567,Unknown,TX,USA,2024-03-09,35.0,Free
1618,Lisa Anderson,jane@test.com,,Seattle,IL,USA,2024-07-19,,Bronze
95,Charlie Davis,john@email.com,,Unknown,CA,Unknown,2023-08-19,,Premium
1336,Alice Brown,,555.123.4567,Los Angeles,IL,USA,2023-05-08,,Silver
1913,David Garcia,,5551234567,San Francisco,WA,USA,,,Free
1733,Jane Doe,john@email.com,,Unknown,NY,USA,1728844200.0,,Gold
25,Michael Lee,john@email.com,INVALID,Chicago,WA,USA,2023-06-21,,Bronze
2127,Bob Wilson,,+1-555-123-4567,Houston,WA,USA,28-Sep-2023,,Bronze
1333,Sarah Miller,bob@company.com,+1-555-123-4567,New York,TX,USA,INVALID_DATE,,Free
1036,Charlie Davis,john@email.com,,Unknown,NY,USA,24-Apr-2024,,Bronze
1676,James Taylor,,555.123.4567,San Francisco,CA,USA,2024-06-14,,Free
2693,John Smith,alice@gmail.com,INVALID,Houston,CA,USA,10/06/2024,,Premium
880,Unknown,john@email.com,(555) 123-4567,Chicago,CA,USA,1734460200.0,54.0,Unknown
555,Jane Doe,alice@gmail.com,5551234567,Houston,Unknown,USA,11/14/2024,45.0,Free
1600,Jane Doe,,,Unknown,TX,USA,19-Feb-2024,,Unknown
1494,David Garcia,,(555) 123-4567,Houston,TX,USA,,,Free
1831,John Smith,,555-123-4567,New York,NY,USA,31-Mar-2024,,Gold
755,Jane Doe,alice@gmail.com,,Los Angeles,CA,USA,04-Jan-2023,,Free
2885,James Taylor,john@email.com,N/A,Unknown,WA,USA,2024-10-14,,Gold
1335,Unknown,,+1-555-123-4567,Seattle,NY,USA,2023-05-11,,Free
2847,John Smith,,555.123.4567,New York,CA,USA,1718217000.0,,Free
2495,Unknown,,,Los Angeles,TX,USA,30-Aug-2023,,Silver
2352,Unknown,john@email.com,555.123.4567,Chicago,IL,USA,11-Nov-2023,,Gold
2727,Alice Brown,alice@gmail.com,555.123.4567,Seattle,Unknown,USA,25-Oct-2023,,Free
2613,James Taylor,jane@test.com,,Unknown,WA,USA,01/04/2023,,Unknown
2838,David Garcia,,,New York,TX,USA,1717353000.0,,Free
1194,Michael Lee,,000-000-0000,Los Angeles,NY,Unknown,2023-02-22,,Free
1302,John Smith,,+1-555-123-4567,Chicago,Unknown,USA,1732991400.0,18.0,Premium
2315,James Taylor,john@email.com,000-000-0000,Unknown,WA,USA,,,Free
1569,Jane Doe,,+1-555-123-4567,Los Angeles,TX,USA,2024-04-12,,Premium
874,John Smith,,+1-555-123-4567,New York,CA,USA,2023-04-20,,Free
2148,Jane Doe,,,Chicago,NY,USA,2024-11-13,,Gold
2771,Michael Lee,jane@test.com,,Los Angeles,IL,USA,,19.0,Free
598,Bob Wilson,,,Los Angeles,WA,Unknown,07/20/2024,,Free
1096,Unknown,,5551234567,Houston,IL,USA,21-Apr-2023,55.0,Free
2745,Jane Doe,jane@test.com,N/A,New York,CA,USA,09/17/2024,,Gold
2424,John Smith,,000-000-0000,Unknown,WA,USA,08/29/2023,,Silver
2934,Jane Doe,bob@company.com,,New York,NY,USA,11-Oct-2023,,Gold
1860,John Smith,john@email.com,N/A,Chicago,CA,USA,1688236200.0,,Silver
967,Jane Doe,,555-123-4567,Unknown,TX,Unknown,03/13/2023,80.0,Free
1961,Unknown,john@email.com,N/A,New York,NY,Unknown,02-Mar-2023,,Premium
423,Jane Doe,john@email.com,,New York,Unknown,Unknown,2023-02-12,70.0,Gold
1227,Sarah Miller,,555.123.4567,Houston,CA,USA,16-Dec-2023,69.0,Silver
109,Unknown,,+1-555-123-4567,New York,NY,Unknown,1732213800.0,53.0,Bronze
1491,Unknown,john@email.com,,New York,CA,USA,,,Free
1792,Jane Doe,,000-000-0000,Unknown,CA,USA,23-May-2023,56.0,Premium
206,Michael Lee,john@email.com,555.123.4567,Unknown,WA,USA,,,Silver
1197,Alice Brown,,5551234567,New York,CA,USA,05/22/2023,,Bronze
1649,Sarah Miller,,INVALID,New York,CA,USA,,30.0,Unknown
2378,Michael Lee,alice@gmail.com,(555) 123-4567,Chicago,IL,USA,,,Silver
562,Unknown,,,San Francisco,IL,USA,2024-06-11,60.0,Gold
19,John Smith,,(555) 123-4567,New York,Unknown,USA,2023-12-14,,Gold
642,Jane Doe,,555.123.4567,Los Angeles,Unknown,USA,,44.0,Bronze
1737,Jane Doe,bob@company.com,(555) 123-4567,Unknown,CA,USA,,,Unknown
98,Unknown,,N/A,New York,NY,USA,25-Mar-2024,,Unknown
112,John Smith,,INVALID,New York,IL,USA,01/12/2024,,Free
1520,Jane Doe,,N/A,Unknown,IL,USA,11/23/2023,50.0,Bronze
190,Jane Doe,,,Chicago,NY,USA,1707417000.0,,Premium
570,Bob Wilson,john@email.com,5551234567,New York,CA,USA,09-Mar-2024,,Bronze
1443,Sarah Miller,alice@gmail.com,,New York,WA,USA,,72.0,Free
832,Jane Doe,,N/A,Unknown,TX,USA,2024-06-13,,Premium
2477,Unknown,john@email.com,+1-555-123-4567,Seattle,TX,USA,11/23/2024,,Gold
2360,Unknown,,000-000-0000,Chicago,NY,USA,,,Free
1100,James Taylor,jane@test.com,000-000-0000,New York,NY,Unknown,03-Sep-2024,,Unknown
2656,Charlie Davis,jane@test.com,N/A,Unknown,WA,Unknown,2023-01-13,,Free
2063,John Smith,john@email.com,,Los Angeles,Unknown,USA,09-Jul-2024,,Free
2304,Unknown,,INVALID,Seattle,WA,USA,05-Jan-2024,,Premium
2331,John Smith,,5551234567,New York,NY,USA,09/17/2023,,Silver
2762,Bob Wilson,jane@test.com,+1-555-123-4567,New York,NY,USA,18-Mar-2023,56.0,Gold
678,Jane Doe,john@email.com,,New York,IL,USA,2024-03-15,,Gold
1873,David Garcia,bob@company.com,(555) 123-4567,Chicago,NY,USA,2024-03-23,,Silver
2625,John Smith,john@email.com,INVALID,New York,TX,Unknown,05/19/2024,,Premium
2730,John Smith,,+1-555-123-4567,New York,WA,USA,2023-04-06,,Premium
1187,Lisa Anderson,jane@test.com,N/A,Los Angeles,NY,USA,2023-07-05,41.0,Unknown
1812,James Taylor,jane@test.com,000-000-0000,Los Angeles,IL,USA,2023-01-21,,Gold
1334,Unknown,bob@company.com,INVALID,Unknown,NY,USA,2024-11-16,,Gold
2272,David Garcia,,000-000-0000,New York,IL,USA,2024-03-08,,Silver
802,James Taylor,bob@company.com,(555) 123-4567,Los Angeles,NY,Unknown,,,Premium
2707,Unknown,,555.123.4567,Chicago,NY,USA,27-Nov-2023,70.0,Gold
1968,Alice Brown,bob@company.com,INVALID,Unknown,Unknown,USA,02/23/2024,,Unknown
1518,John Smith,,555.123.4567,Los Angeles,WA,USA,1724265000.0,47.0,Unknown
1837,John Smith,,,Chicago,CA,USA,1674412200.0,,Premium
2956,Unknown,alice@gmail.com,,Unknown,WA,USA,1705948200.0,,Free
758,Jane Doe,bob@company.com,000-000-0000,Chicago,CA,USA,01/19/2024,,Bronze
2999,David Garcia,,000-000-0000,Chicago,IL,USA,1693506600.0,55.0,Gold
1006,John Smith,jane@test.com,INVALID,Unknown,CA,USA,02/04/2024,,Bronze
2729,David Garcia,,,Houston,CA,USA,12/12/2024,43.0,Premium
2949,John Smith,,INVALID,Los Angeles,NY,USA,1712860200.0,,Free
347,Emma Johnson,,INVALID,New York,NY,Unknown,02-Aug-2023,38.0,Bronze
2892,Unknown,,(555) 123-4567,New York,TX,Unknown,2024-01-31,,Silver
233,Unknown,john@email.com,5551234567,San Francisco,CA,USA,,,Unknown
835,Sarah Miller,jane@test.com,,Houston,NY,USA,2023-12-05,,Bronze
2013,John Smith,,,Unknown,TX,USA,1681929000.0,49.0,Gold
2988,Jane Doe,,5551234567,Los Angeles,CA,Unknown,2023-03-16,,Free
2341,Alice Brown,alice@gmail.com,555.123.4567,Los Angeles,NY,USA,1691778600.0,50.0,Gold
2870,Unknown,,INVALID,Los Angeles,WA,USA,2024-09-09,,Premium
1246,Unknown,john@email.com,555-123-4567,San Francisco,Unknown,USA,1719081000.0,,Unknown
1312,James Taylor,,,Chicago,IL,USA,2023-04-02,,Silver
2135,Sarah Miller,alice@gmail.com,(555) 123-4567,New York,IL,USA,04/23/2024,,Unknown
956,Bob Wilson,,,Houston,CA,USA,2024-04-05,,Premium
1151,Jane Doe,,555.123.4567,Los Angeles,TX,USA,03/10/2024,42.0,Silver
977,Jane Doe,jane@test.com,(555) 123-4567,Houston,WA,USA,1682879400.0,,Premium
2286,Sarah Miller,,,Los Angeles,TX,USA,1677004200.0,,Bronze
918,Lisa Anderson,jane@test.com,(555) 123-4567,Houston,CA,USA,2023-05-27,42.0,Bronze
2623,Charlie Davis,jane@test.com,,Houston,Unknown,USA,1675189800.0,,Silver
2846,Bob Wilson,,5551234567,New York,NY,USA,1688322600.0,44.0,Unknown
2967,Lisa Anderson,,000-000-0000,New York,CA,USA,1713897000.0,41.0,Silver
1523,Alice Brown,,5551234567,Los Angeles,NY,USA,02/07/2024,66.0,Free
2724,Bob Wilson,,555-123-4567,New York,CA,USA,,21.0,Premium
2057,Unknown,bob@company.com,5551234567,Unknown,TX,USA,14-Mar-2024,,Unknown
2651,John Smith,john@email.com,555-123-4567,New York,IL,USA,2024-06-03,58.0,Premium
1817,Emma Johnson,,INVALID,Los Angeles,IL,USA,31-Dec-2024,,Bronze
2705,Alice Brown,jane@test.com,5551234567,Unknown,CA,USA,,26.0,Bronze
1281,Sarah Miller,bob@company.com,,Unknown,TX,USA,04-Apr-2024,,Unknown
54,John Smith,,,New York,Unknown,USA,1732991400.0,41.0,Gold
374,David Garcia,jane@test.com,(555) 123-4567,New York,CA,USA,,,Silver
1074,Unknown,john@email.com,000-000-0000,Chicago,NY,USA,03-Aug-2024,75.0,Free
198,John Smith,jane@test.com,,New York,NY,USA,,,Gold
780,John Smith,,INVALID,New York,NY,USA,2023-07-23,,Premium
165,Bob Wilson,bob@company.com,,Unknown,CA,Unknown,13-Mar-2023,,Bronze
1900,Michael Lee,,,New York,WA,USA,03-Sep-2023,32.0,Free
905,Sarah Miller,,555-123-4567,San Francisco,TX,USA,2024-09-19,,Bronze
831,John Smith,,555.123.4567,New York,WA,USA,2024-12-14,,Free
1722,Lisa Anderson,,(555) 123-4567,New York,NY,USA,12/24/2023,29.0,Silver
2827,Unknown,,N/A,Los Angeles,IL,USA,1726165800.0,67.0,Silver
1164,David Garcia,,N/A,New York,CA,USA,2024-01-23,,Unknown
1357,Unknown,jane@test.com,000-000-0000,San Francisco,CA,USA,1705429800.0,62.0,Premium
1280,Alice Brown,john@email.com,N/A,Unknown,CA,Unknown,05-Oct-2024,,Premium
1330,David Garcia,alice@gmail.com,N/A,Los Angeles,CA,USA,1676917800.0,44.0,Gold
2019,James Taylor,,555.123.4567,Los Angeles,NY,USA,2023-01-22,,Bronze
1602,David Garcia,john@email.com,,New York,CA,Unknown,27-Jun-2024,33.0,Gold
322,Unknown,,,New York,WA,USA,1686162600.0,,Gold
1390,Emma Johnson,jane@test.com,N/A,New York,CA,Unknown,,,Bronze
369,John Smith,jane@test.com,N/A,New York,NY,USA,1725733800.0,47.0,Bronze
1861,Bob Wilson,john@email.com,,Seattle,CA,USA,1726338600.0,,Silver
1319,Bob Wilson,,000-000-0000,Unknown,WA,USA,2023-06-19,,Gold
1350,David Garcia,,INVALID,Houston,NY,USA,2024-08-04,,Free
2926,Bob Wilson,john@email.com,N/A,Unknown,CA,USA,2023-09-18,,Gold
2234,John Smith,,,New York,NY,USA,12/24/2024,,Premium
887,Jane Doe,alice@gmail.com,INVALID,Unknown,WA,USA,1712169000.0,,Gold
1398,Unknown,,,New York,NY,USA,06-Feb-2024,80.0,Premium
76,Michael Lee,alice@gmail.com,5551234567,Los Angeles,CA,USA,,62.0,Bronze
2658,John Smith,,INVALID,Unknown,NY,USA,1726511400.0,,Unknown
932,Emma Johnson,,N/A,Chicago,IL,Unknown,,23.0,Free
219,Jane Doe,john@email.com,(555) 123-4567,Seattle,CA,USA,13-Oct-2023,,Free
2349,Jane Doe,,,Unknown,WA,USA,2023-11-28,27.0,Silver
1604,John Smith,,+1-555-123-4567,New York,TX,USA,2024-07-06,72.0,Bronze
208,Emma Johnson,,555.123.4567,New York,WA,USA,2023-07-09,,Silver
1548,Bob Wilson,bob@company.com,N/A,Los Angeles,NY,USA,2024-03-31,59.0,Unknown
1570,Lisa Anderson,,000-000-0000,New York,CA,USA,2024-07-11,,Silver
902,Unknown,alice@gmail.com,000-000-0000,Los Angeles,NY,Unknown,07/26/2024,,Bronze
1032,Sarah Miller,,INVALID,New York,Unknown,USA,02/20/2024,,Free
2820,John Smith,john@email.com,INVALID,Chicago,TX,USA,2024-12-06,80.0,Unknown
1102,Lisa Anderson,john@email.com,INVALID,Unknown,Unknown,Unknown,1705689000.0,54.0,Silver
2438,John Smith,,(555) 123-4567,Unknown,WA,USA,2024-11-08,,Free
460,Lisa Anderson,john@email.com,000-000-0000,Los Angeles,IL,USA,03/02/2023,,Gold
2422,James Taylor,john@email.com,000-000-0000,New York,WA,Unknown,2023-04-18,21.0,Premium
2319,Sarah Miller,,N/A,Houston,TX,USA,2024-09-23,,Premium
2278,Unknown,,+1-555-123-4567,New York,WA,USA,19-Feb-2023,,Premium
2925,Sarah Miller,alice@gmail.com,+1-555-123-4567,New York,WA,USA,2023-04-06,31.0,Bronze
752,Jane Doe,,INVALID,Chicago,IL,Unknown,1704220200.0,,Unknown
69,Bob Wilson,bob@company.com,,New York,NY,USA,1735324200.0,,Silver
1877,John Smith,,5551234567,Los Angeles,CA,USA,08/05/2023,,Premium
1534,Charlie Davis,,+1-555-123-4567,Seattle,CA,USA,31-Oct-2024,,Premium
2649,David Garcia,,N/A,Unknown,CA,USA,1710959400.0,,Gold
2330,Unknown,bob@company.com,000-000-0000,Los Angeles,Unknown,USA,08/24/2023,,Bronze
1501,Lisa Anderson,,555.123.4567,Los Angeles,CA,USA,2024-10-05,,Unknown
142,David Garcia,,555.123.4567,Los Angeles,CA,USA,02/02/2023,,Free
1637,Michael Lee,,000-000-0000,New York,CA,USA,04/16/2024,,Silver
251,Bob Wilson,bob@company.com,5551234567,Chicago,WA,USA,2023-06-11,61.0,Gold
736,Emma Johnson,,+1-555-123-4567,New York,WA,USA,01-Apr-2023,,Bronze
2676,Unknown,bob@company.com,,Los Angeles,CA,USA,2023-01-04,,Bronze
1759,Jane Doe,,5551234567,New York,WA,USA,1699727400.0,,Free
64,Emma Johnson,,555.123.4567,Unknown,WA,USA,11/09/2023,,Gold
2053,John Smith,jane@test.com,N/A,San Francisco,WA,USA,,60.0,Silver
788,Unknown,,,New York,WA,Unknown,,75.0,Unknown
813,Jane Doe,,000-000-0000,Chicago,CA,Unknown,2024-10-11,,Free
1405,Charlie Davis,john@email.com,,Houston,NY,USA,05/14/2024,,Free
466,Unknown,,+1-555-123-4567,San Francisco,WA,USA,2023-02-27,,Free
1553,Bob Wilson,,+1-555-123-4567,Chicago,WA,USA,,,Free
130,John Smith,bob@company.com,INVALID,Los Angeles,IL,USA,2023-05-28,,Silver
1072,John Smith,,N/A,Seattle,NY,USA,2023-08-07,64.0,Bronze
438,Bob Wilson,bob@company.com,5551234567,Seattle,NY,USA,2023-01-10,,Bronze
2517,John Smith,,555-123-4567,Chicago,CA,USA,2023-01-14,41.0,Bronze
2539,Unknown,alice@gmail.com,555.123.4567,New York,IL,USA,1730485800.0,,Gold
1145,David Garcia,,555.123.4567,Chicago,CA,USA,17-Aug-2024,32.0,Premium
1128,David Garcia,,INVALID,Chicago,WA,USA,2024-12-26,,Unknown
260,Bob Wilson,,5551234567,Chicago,TX,USA,14-Sep-2023,,Premium
1670,Emma Johnson,,,Chicago,CA,USA,2023-10-05,62.0,Unknown
2890,Alice Brown,bob@company.com,INVALID,Unknown,Unknown,Unknown,2024-07-12,,Premium
1608,Unknown,alice@gmail.com,+1-555-123-4567,Unknown,WA,USA,04-Aug-2023,,Gold
1581,Charlie Davis,bob@company.com,INVALID,Unknown,CA,Unknown,25-Jul-2023,,Free
702,Jane Doe,jane@test.com,,Seattle,CA,Unknown,,,Gold
2333,Emma Johnson,,(555) 123-4567,New York,Unknown,USA,23-Oct-2023,,Gold
1673,Unknown,,,Chicago,IL,USA,1705429800.0,,Free
1190,James Taylor,bob@company.com,INVALID,New York,CA,USA,08/20/2024,56.0,Bronze
1756,Sarah Miller,,,Houston,NY,Unknown,2024-09-02,,Free
2756,Unknown,jane@test.com,N/A,San Francisco,CA,USA,2023-06-03,,Silver
160,David Garcia,john@email.com,,Unknown,NY,USA,01/12/2023,,Silver
2487,Jane Doe,john@email.com,555-123-4567,New York,CA,USA,1728844200.0,,Gold
307,John Smith,john@email.com,000-000-0000,Seattle,Unknown,USA,2024-07-01,43.0,Silver
1556,Alice Brown,jane@test.com,N/A,Chicago,NY,USA,1700245800.0,,Bronze
1462,Unknown,,000-000-0000,Los Angeles,WA,USA,05/30/2023,29.0,Silver
812,Jane Doe,,000-000-0000,New York,CA,USA,1702319400.0,,Silver
331,James Taylor,,,Los Angeles,TX,USA,04-Jun-2024,,Gold
2054,Jane Doe,,,Chicago,CA,USA,18-Dec-2023,,Silver
1419,Charlie Davis,,5551234567,Chicago,WA,Unknown,29-Nov-2024,,Unknown
1859,Unknown,,000-000-0000,New York,NY,USA,2024-04-27,26.0,Free
1886,Unknown,jane@test.com,,New York,CA,USA,15-Jul-2024,62.0,Free
2782,Unknown,bob@company.com,+1-555-123-4567,New York,TX,USA,1730226600.0,,Premium
1090,Unknown,john@email.com,INVALID,Chicago,CA,Unknown,10/06/2024,,Silver
1174,John Smith,jane@test.com,,Chicago,NY,Unknown,2023-11-27,,Gold
1862,Michael Lee,,555.123.4567,San Francisco,Unknown,USA,2023-05-24,,Bronze
1061,Lisa Anderson,,555-123-4567,Chicago,CA,USA,1697049000.0,,Free
184,Sarah Miller,bob@company.com,(555) 123-4567,New York,IL,USA,09/26/2023,,Free
2609,Unknown,,(555) 123-4567,San Francisco,CA,USA,2023-01-16,,Free
2812,Unknown,,555-123-4567,Chicago,Unknown,USA,1676485800.0,,Premium
1230,John Smith,john@email.com,INVALID,New York,CA,USA,2023-04-10,72.0,Unknown
1557,James Taylor,jane@test.com,(555) 123-4567,Los Angeles,Unknown,USA,28-Jul-2023,,Bronze
1504,John Smith,john@email.com,,New York,IL,Unknown,,,Unknown
2016,John Smith,jane@test.com,(555) 123-4567,Houston,NY,USA,2024-10-14,,Gold
792,Sarah Miller,,000-000-0000,Unknown,WA,USA,2024-02-20,,Bronze
1447,Emma Johnson,alice@gmail.com,(555) 123-4567,Unknown,NY,USA,10/05/2023,40.0,Unknown
907,Lisa Anderson,john@email.com,+1-555-123-4567,Houston,NY,USA,2024-12-13,19.0,Unknown
2562,Charlie Davis,john@email.com,INVALID,Chicago,TX,USA,25-Mar-2024,,Free
2140,Emma Johnson,,(555) 123-4567,Chicago,TX,Unknown,1702665000.0,,Free
2831,Charlie Davis,john@email.com,555-123-4567,Unknown,WA,USA,05-Dec-2024,,Gold
2297,Jane Doe,bob@company.com,555-123-4567,Los Angeles,CA,USA,2023-12-06,,Gold
1761,Alice Brown,,,Seattle,IL,USA,12-May-2023,,Premium
2631,John Smith,john@email.com,N/A,Unknown,NY,USA,05-Sep-2023,,Silver
1942,Lisa Anderson,bob@company.com,000-000-0000,Unknown,CA,USA,2023-01-27,,Premium
1755,Unknown,jane@test.com,INVALID,Unknown,IL,USA,2023-11-16,,Premium
1492,Bob Wilson,john@email.com,,New York,WA,USA,,42.0,Free
1021,Sarah Miller,,555-123-4567,San Francisco,NY,USA,06/18/2023,,Silver
1276,David Garcia,,555.123.4567,Seattle,TX,USA,02/20/2023,,Gold
1583,Lisa Anderson,bob@company.com,INVALID,Chicago,CA,USA,,,Bronze
2211,Alice Brown,bob@company.com,+1-555-123-4567,Chicago,Unknown,USA,,,Bronze
153,David Garcia,,+1-555-123-4567,San Francisco,WA,USA,03-Apr-2023,52.0,Free
2141,Michael Lee,alice@gmail.com,INVALID,Los Angeles,NY,Unknown,1715452200.0,,Gold
2924,Lisa Anderson,,555-123-4567,Houston,WA,USA,03/26/2023,,Gold
2015,David Garcia,,555-123-4567,New York,CA,USA,2023-12-08,,Premium
701,Bob Wilson,john@email.com,5551234567,Unknown,WA,Unknown,,,Free
1972,Jane Doe,bob@company.com,555.123.4567,Chicago,IL,USA,2024-07-26,,Free
2939,Emma Johnson,alice@gmail.com,555-123-4567,Unknown,TX,Unknown,28-Jun-2023,,Free
1009,Jane Doe,jane@test.com,,New York,NY,USA,1690396200.0,79.0,Silver
548,Unknown,,INVALID,Los Angeles,CA,USA,02/15/2023,,Unknown
452,James Taylor,,,Los Angeles,WA,USA,2024-11-06,,Premium
1521,Jane Doe,,555.123.4567,New York,TX,USA,07/03/2024,,Premium
1023,John Smith,alice@gmail.com,(555) 123-4567,Unknown,TX,USA,2024-07-22,29.0,Free
2643,David Garcia,,000-000-0000,Chicago,NY,Unknown,2024-03-05,,Bronze
504,Unknown,john@email.com,555-123-4567,Unknown,CA,USA,,,Premium
2244,John Smith,,555.123.4567,Unknown,CA,USA,01-Apr-2023,,Silver
547,Unknown,,+1-555-123-4567,Unknown,CA,Unknown,2023-09-03,,Gold
1243,Alice Brown,jane@test.com,INVALID,Los Angeles,WA,USA,07-Mar-2024,,Silver
710,David Garcia,,INVALID,Unknown,CA,Unknown,,70.0,Bronze
1160,John Smith,,+1-555-123-4567,San Francisco,CA,USA,,,Free
2794,Unknown,,5551234567,San Francisco,CA,Unknown,,,Silver
798,Jane Doe,bob@company.com,,Los Angeles,CA,USA,04/16/2023,,Silver
2485,Michael Lee,bob@company.com,,Los Angeles,TX,USA,2024-01-26,58.0,Gold
916,John Smith,,,Chicago,WA,USA,2023-06-28,,Silver
2476,Michael Lee,,,Unknown,CA,USA,02-Nov-2024,,Free
143,David Garcia,alice@gmail.com,555-123-4567,Unknown,IL,USA,10/26/2023,,Silver
700,John Smith,,+1-555-123-4567,Unknown,TX,USA,1727461800.0,57.0,Free
97,John Smith,alice@gmail.com,5551234567,Chicago,WA,USA,2024-11-12,,Silver
1195,Jane Doe,john@email.com,+1-555-123-4567,New York,CA,USA,2024-05-13,,Premium
1261,John Smith,jane@test.com,,San Francisco,NY,USA,16-Oct-2024,,Gold
2058,Jane Doe,,(555) 123-4567,Los Angeles,IL,USA,12/22/2023,,Silver
538,Charlie Davis,,555-123-4567,New York,TX,USA,03/10/2023,,Gold
2366,Charlie Davis,jane@test.com,+1-555-123-4567,Unknown,Unknown,Unknown,,43.0,Premium
2242,Sarah Miller,,N/A,Los Angeles,CA,USA,1682793000.0,,Silver
1724,Unknown,bob@company.com,INVALID,New York,Unknown,USA,02/26/2023,,Free
1558,Unknown,bob@company.com,(555) 123-4567,Unknown,NY,Unknown,06-Dec-2023,,Silver
829,Lisa Anderson,,,Los Angeles,Unknown,Unknown,01/11/2023,,Bronze
2774,Sarah Miller,jane@test.com,(555) 123-4567,San Francisco,IL,Unknown,2023-10-22,,Gold
1686,Sarah Miller,,N/A,Unknown,Unknown,USA,2024-12-03,37.0,Silver
779,John Smith,alice@gmail.com,555-123-4567,Seattle,WA,USA,1691173800.0,,Silver
2296,Lisa Anderson,,N/A,San Francisco,IL,USA,2023-09-19,,Bronze
1055,Emma Johnson,,N/A,New York,CA,USA,1733337000.0,,Bronze
2095,John Smith,,N/A,Unknown,CA,Unknown,,,Free
2618,Bob Wilson,alice@gmail.com,555.123.4567,New York,IL,Unknown,2023-09-27,28.0,Bronze
522,David Garcia,john@email.com,,Chicago,Unknown,USA,1708367400.0,,Premium
1078,Jane Doe,,(555) 123-4567,Los Angeles,Unknown,Unknown,28-Sep-2023,,Free
419,Lisa Anderson,,000-000-0000,Los Angeles,TX,USA,1732041000.0,,Gold
264,Charlie Davis,,555-123-4567,Los Angeles,NY,USA,2024-01-26,20.0,Bronze
2479,David Garcia,alice@gmail.com,INVALID,New York,CA,USA,,,Free
1613,Unknown,john@email.com,555.123.4567,San Francisco,IL,USA,2023-02-21,76.0,Gold
2245,Emma Johnson,john@email.com,(555) 123-4567,New York,WA,USA,2024-05-29,,Free
1298,John Smith,john@email.com,5551234567,Unknown,WA,USA,2023-02-05,,Premium
2635,John Smith,,(555) 123-4567,Houston,CA,USA,1732645800.0,,Premium
986,Unknown,,,Los Angeles,CA,USA,04/12/2024,54.0,Gold
1977,Jane Doe,,,New York,CA,USA,07-Dec-2023,41.0,Free
2039,Unknown,,+1-555-123-4567,Chicago,CA,USA,2023-06-15,64.0,Unknown
983,Unknown,john@email.com,555.123.4567,Los Angeles,TX,USA,,,Bronze
1331,Unknown,john@email.com,000-000-0000,Los Angeles,CA,USA,1700850600.0,30.0,Free
477,Unknown,,5551234567,Houston,TX,Unknown,2023-01-28,,Unknown
13,Alice Brown,,555-123-4567,Los Angeles,CA,USA,1673029800.0,,Premium
266,John Smith,john@email.com,555-123-4567,Chicago,CA,Unknown,1724265000.0,60.0,Bronze
2579,John Smith,,555-123-4567,Unknown,Unknown,USA,13-Sep-2023,,Silver
2109,Michael Lee,,+1-555-123-4567,Seattle,IL,USA,2023-04-15,43.0,Bronze
60,John Smith,jane@test.com,,Unknown,IL,Unknown,03/23/2023,,Silver
1531,Jane Doe,jane@test.com,555-123-4567,Unknown,CA,USA,2024-07-20,,Premium
1605,Unknown,,N/A,Houston,IL,USA,26-Sep-2024,,Silver
2486,Sarah Miller,john@email.com,INVALID,Los Angeles,NY,USA,01/24/2023,,Gold
2470,Emma Johnson,,555-123-4567,New York,WA,USA,04/10/2023,,Unknown
2980,John Smith,,,Seattle,CA,USA,01-Mar-2023,,Free
1954,Emma Johnson,alice@gmail.com,555-123-4567,Chicago,CA,Unknown,03-Feb-2024,,Silver
573,Jane Doe,,INVALID,San Francisco,Unknown,Unknown,1687285800.0,70.0,Gold
2099,John Smith,bob@company.com,INVALID,Unknown,CA,USA,,,Gold
1720,Jane Doe,jane@test.com,5551234567,Unknown,CA,Unknown,1732991400.0,,Premium
541,Jane Doe,,,Chicago,TX,USA,2023-01-29,,Gold
2544,David Garcia,john@email.com,555.123.4567,Los Angeles,WA,USA,1673893800.0,,Gold
2158,Unknown,jane@test.com,+1-555-123-4567,Los Angeles,IL,USA,06/05/2024,70.0,Bronze
1119,Jane Doe,bob@company.com,N/A,Unknown,CA,USA,2023-08-31,,Unknown
508,James Taylor,,N/A,Chicago,NY,USA,,,Free
2056,John Smith,jane@test.com,,San Francisco,TX,USA,,,Silver
2493,Bob Wilson,john@email.com,(555) 123-4567,Chicago,NY,USA,02-Sep-2024,24.0,Premium
1682,Jane Doe,,000-000-0000,Los Angeles,IL,Unknown,2024-12-13,,Gold
